dt,event,cnt_id,cnt_type,location_name,end_location_name
2007-01-01,Отправлен_грузополучателю,ERKU8324044,40,Москва,
2007-01-24,Прибыл_свободным,ERKU8324044,40,Москва,
2007-01-24,Передан_на_погрузку,ERKU8324044,40,Москва,
2007-02-01,Прибыл_груженый,ERKU8324044,40,Москва,
2007-02-03,Отправлен_по_ЖД,ERKU8324044,40,Москва,Владивосток
2007-02-16,Прибыл_по_ЖД,ERKU8324044,40,Владивосток,
2007-02-16,Отправлен_грузополучателю,ERKU8324044,40,Владивосток,
2007-02-22,Прибыл_свободным,ERKU8324044,40,Владивосток,
2007-04-04,Передан_на_погрузку,ERKU8324044,40,Владивосток,
2007-04-10,Прибыл_груженый,ERKU8324044,40,Владивосток,
2007-04-12,Отправлен_по_ЖД,ERKU8324044,40,Владивосток,Санкт-Петербург
2007-04-29,Прибыл_по_ЖД,ERKU8324044,40,Санкт-Петербург,
2007-04-30,Отправлен_грузополучателю,ERKU8324044,40,Санкт-Петербург,
2007-06-06,Прибыл_свободным,ERKU8324044,40,Санкт-Петербург,
2007-06-12,Передан_на_погрузку,ERKU8324044,40,Санкт-Петербург,
2007-06-21,Прибыл_груженый,ERKU8324044,40,Санкт-Петербург,
2007-06-22,Отправлен_по_ЖД,ERKU8324044,40,Санкт-Петербург,Москва
2007-06-22,Прибыл_по_ЖД,ERKU8324044,40,Москва,
2007-06-23,Отправлен_грузополучателю,ERKU8324044,40,Москва,
2007-07-09,Прибыл_свободным,ERKU8324044,40,Москва,
2007-07-28,Передан_на_погрузку,ERKU8324044,40,Москва,
2007-07-30,Прибыл_груженый,ERKU8324044,40,Москва,
2007-08-01,Отправлен_по_ЖД,ERKU8324044,40,Москва,Владивосток
2007-08-17,Прибыл_по_ЖД,ERKU8324044,40,Владивосток,
2007-08-18,Отправлен_грузополучателю,ERKU8324044,40,Владивосток,
2007-09-19,Прибыл_свободным,ERKU8324044,40,Владивосток,
2007-09-19,Передан_на_погрузку,ERKU8324044,40,Владивосток,
2007-10-07,Прибыл_груженый,ERKU8324044,40,Владивосток,
2007-10-09,Отправлен_по_ЖД,ERKU8324044,40,Владивосток,Санкт-Петербург
2007-10-23,Прибыл_по_ЖД,ERKU8324044,40,Санкт-Петербург,
2007-10-27,Отправлен_грузополучателю,ERKU8324044,40,Санкт-Петербург,
2007-11-13,Прибыл_свободным,ERKU8324044,40,Санкт-Петербург,
2007-12-11,Передан_на_погрузку,ERKU8324044,40,Санкт-Петербург,
2007-12-15,Прибыл_груженый,ERKU8324044,40,Санкт-Петербург,
2007-12-17,Отправлен_по_ЖД,ERKU8324044,40,Санкт-Петербург,Владивосток
2008-01-02,Прибыл_по_ЖД,ERKU8324044,40,Владивосток,
2008-01-03,Отправлен_грузополучателю,ERKU8324044,40,Владивосток,
2006-01-25,Прибыл_свободным,KNYU4619290,40,Санкт-Петербург,
2006-02-14,Передан_на_погрузку,KNYU4619290,40,Санкт-Петербург,
2006-02-14,Прибыл_груженый,KNYU4619290,40,Санкт-Петербург,
2006-02-15,Отправлен_по_ЖД,KNYU4619290,40,Санкт-Петербург,Владивосток
2006-03-08,Прибыл_по_ЖД,KNYU4619290,40,Владивосток,
2006-03-08,Отправлен_грузополучателю,KNYU4619290,40,Владивосток,
2006-03-19,Прибыл_свободным,KNYU4619290,40,Владивосток,
2006-03-19,Передан_на_погрузку,KNYU4619290,40,Владивосток,
2006-03-22,Прибыл_груженый,KNYU4619290,40,Владивосток,
2006-03-23,Отправлен_по_ЖД,KNYU4619290,40,Владивосток,Москва
2006-04-03,Прибыл_по_ЖД,KNYU4619290,40,Москва,
2006-04-05,Отправлен_грузополучателю,KNYU4619290,40,Москва,
2006-04-28,Прибыл_свободным,KNYU4619290,40,Москва,
2006-06-21,Передан_на_погрузку,KNYU4619290,40,Москва,
2006-06-26,Прибыл_груженый,KNYU4619290,40,Москва,
2006-06-27,Отправлен_по_ЖД,KNYU4619290,40,Москва,Санкт-Петербург
2006-06-27,Прибыл_по_ЖД,KNYU4619290,40,Санкт-Петербург,
2006-06-28,Отправлен_грузополучателю,KNYU4619290,40,Санкт-Петербург,
2006-07-01,Прибыл_свободным,KNYU4619290,40,Санкт-Петербург,
2006-07-13,Передан_на_погрузку,KNYU4619290,40,Санкт-Петербург,
2006-07-17,Прибыл_груженый,KNYU4619290,40,Санкт-Петербург,
2006-07-18,Отправлен_по_ЖД,KNYU4619290,40,Санкт-Петербург,Москва
2006-07-18,Прибыл_по_ЖД,KNYU4619290,40,Москва,
2006-07-18,Отправлен_грузополучателю,KNYU4619290,40,Москва,
2006-08-02,Прибыл_свободным,KNYU4619290,40,Москва,
2006-09-15,Передан_на_погрузку,KNYU4619290,40,Москва,
2006-09-29,Прибыл_груженый,KNYU4619290,40,Москва,
2006-10-01,Отправлен_по_ЖД,KNYU4619290,40,Москва,Санкт-Петербург
2006-10-04,Прибыл_по_ЖД,KNYU4619290,40,Санкт-Петербург,
2006-10-06,Отправлен_грузополучателю,KNYU4619290,40,Санкт-Петербург,
2006-10-17,Прибыл_свободным,KNYU4619290,40,Санкт-Петербург,
2006-10-21,Передан_на_погрузку,KNYU4619290,40,Санкт-Петербург,
2006-10-29,Прибыл_груженый,KNYU4619290,40,Санкт-Петербург,
2006-10-29,Отправлен_по_ЖД,KNYU4619290,40,Санкт-Петербург,Москва
2006-11-05,Прибыл_по_ЖД,KNYU4619290,40,Москва,
2006-11-06,Отправлен_грузополучателю,KNYU4619290,40,Москва,
2006-11-16,Прибыл_свободным,KNYU4619290,40,Москва,
2007-01-01,Передан_на_погрузку,KNYU4619290,40,Москва,
2007-01-09,Прибыл_груженый,KNYU4619290,40,Москва,
2007-01-10,Отправлен_по_ЖД,KNYU4619290,40,Москва,Санкт-Петербург
2007-01-10,Прибыл_по_ЖД,KNYU4619290,40,Санкт-Петербург,
2007-01-11,Отправлен_грузополучателю,KNYU4619290,40,Санкт-Петербург,
2007-01-24,Прибыл_свободным,KNYU4619290,40,Санкт-Петербург,
2007-01-30,Передан_на_погрузку,KNYU4619290,40,Санкт-Петербург,
2007-01-31,Прибыл_груженый,KNYU4619290,40,Санкт-Петербург,
2007-02-02,Отправлен_по_ЖД,KNYU4619290,40,Санкт-Петербург,Москва
2007-02-07,Прибыл_по_ЖД,KNYU4619290,40,Москва,
2007-02-07,Отправлен_грузополучателю,KNYU4619290,40,Москва,
2007-02-19,Прибыл_свободным,KNYU4619290,40,Москва,
2007-02-26,Передан_на_погрузку,KNYU4619290,40,Москва,
2007-03-14,Прибыл_груженый,KNYU4619290,40,Москва,
2007-03-16,Отправлен_по_ЖД,KNYU4619290,40,Москва,Владивосток
2007-03-26,Прибыл_по_ЖД,KNYU4619290,40,Владивосток,
2007-03-28,Отправлен_грузополучателю,KNYU4619290,40,Владивосток,
2007-04-08,Прибыл_свободным,KNYU4619290,40,Владивосток,
2007-04-19,Передан_на_погрузку,KNYU4619290,40,Владивосток,
2007-05-01,Прибыл_груженый,KNYU4619290,40,Владивосток,
2007-05-04,Отправлен_по_ЖД,KNYU4619290,40,Владивосток,Москва
2007-05-17,Прибыл_по_ЖД,KNYU4619290,40,Москва,
2007-05-19,Отправлен_грузополучателю,KNYU4619290,40,Москва,
2007-06-09,Прибыл_свободным,KNYU4619290,40,Москва,
2007-08-03,Передан_на_погрузку,KNYU4619290,40,Москва,
2007-08-11,Прибыл_груженый,KNYU4619290,40,Москва,
2007-08-13,Отправлен_по_ЖД,KNYU4619290,40,Москва,Владивосток
2007-08-27,Прибыл_по_ЖД,KNYU4619290,40,Владивосток,
2007-08-29,Отправлен_грузополучателю,KNYU4619290,40,Владивосток,
2007-09-17,Прибыл_свободным,KNYU4619290,40,Владивосток,
2007-09-26,Передан_на_погрузку,KNYU4619290,40,Владивосток,
2007-09-26,Прибыл_груженый,KNYU4619290,40,Владивосток,
2007-09-28,Отправлен_по_ЖД,KNYU4619290,40,Владивосток,Санкт-Петербург
2007-10-09,Прибыл_по_ЖД,KNYU4619290,40,Санкт-Петербург,
2007-10-12,Отправлен_грузополучателю,KNYU4619290,40,Санкт-Петербург,
2007-10-19,Прибыл_свободным,KNYU4619290,40,Санкт-Петербург,
2007-11-03,Передан_на_погрузку,KNYU4619290,40,Санкт-Петербург,
2007-11-16,Прибыл_груженый,KNYU4619290,40,Санкт-Петербург,
2007-11-17,Отправлен_по_ЖД,KNYU4619290,40,Санкт-Петербург,Москва
2007-11-17,Прибыл_по_ЖД,KNYU4619290,40,Москва,
2007-11-19,Отправлен_грузополучателю,KNYU4619290,40,Москва,
2007-12-25,Прибыл_свободным,KNYU4619290,40,Москва,
2008-01-04,Передан_на_погрузку,KNYU4619290,40,Москва,
2008-01-16,Прибыл_груженый,KNYU4619290,40,Москва,
2008-01-16,Отправлен_по_ЖД,KNYU4619290,40,Москва,Владивосток
2008-02-01,Прибыл_по_ЖД,KNYU4619290,40,Владивосток,
2008-02-02,Отправлен_грузополучателю,KNYU4619290,40,Владивосток,
2006-01-30,Прибыл_свободным,STNU9845862,40,Санкт-Петербург,
2006-02-17,Передан_на_погрузку,STNU9845862,40,Санкт-Петербург,
2006-02-20,Прибыл_груженый,STNU9845862,40,Санкт-Петербург,
2006-02-21,Отправлен_по_ЖД,STNU9845862,40,Санкт-Петербург,Москва
2006-02-21,Прибыл_по_ЖД,STNU9845862,40,Москва,
2006-02-23,Отправлен_грузополучателю,STNU9845862,40,Москва,
2006-02-25,Прибыл_свободным,STNU9845862,40,Москва,
2006-04-17,Передан_на_погрузку,STNU9845862,40,Москва,
2006-05-04,Прибыл_груженый,STNU9845862,40,Москва,
2006-05-04,Отправлен_по_ЖД,STNU9845862,40,Москва,Владивосток
2006-05-20,Прибыл_по_ЖД,STNU9845862,40,Владивосток,
2006-05-22,Отправлен_грузополучателю,STNU9845862,40,Владивосток,
2006-05-28,Прибыл_свободным,STNU9845862,40,Владивосток,
2006-06-25,Передан_на_погрузку,STNU9845862,40,Владивосток,
2006-07-09,Прибыл_груженый,STNU9845862,40,Владивосток,
2006-07-09,Отправлен_по_ЖД,STNU9845862,40,Владивосток,Санкт-Петербург
2006-07-27,Прибыл_по_ЖД,STNU9845862,40,Санкт-Петербург,
2006-07-28,Отправлен_грузополучателю,STNU9845862,40,Санкт-Петербург,
2006-08-01,Прибыл_свободным,STNU9845862,40,Санкт-Петербург,
2006-08-29,Передан_на_погрузку,STNU9845862,40,Санкт-Петербург,
2006-09-14,Прибыл_груженый,STNU9845862,40,Санкт-Петербург,
2006-09-17,Отправлен_по_ЖД,STNU9845862,40,Санкт-Петербург,Москва
2006-09-19,Прибыл_по_ЖД,STNU9845862,40,Москва,
2006-09-21,Отправлен_грузополучателю,STNU9845862,40,Москва,
2006-10-24,Прибыл_свободным,STNU9845862,40,Москва,
2006-11-29,Передан_на_погрузку,STNU9845862,40,Москва,
2006-12-13,Прибыл_груженый,STNU9845862,40,Москва,
2006-12-15,Отправлен_по_ЖД,STNU9845862,40,Москва,Санкт-Петербург
2006-12-20,Прибыл_по_ЖД,STNU9845862,40,Санкт-Петербург,
2006-12-21,Отправлен_грузополучателю,STNU9845862,40,Санкт-Петербург,
2007-01-07,Прибыл_свободным,STNU9845862,40,Санкт-Петербург,
2007-03-04,Передан_на_погрузку,STNU9845862,40,Санкт-Петербург,
2007-03-08,Прибыл_груженый,STNU9845862,40,Санкт-Петербург,
2007-03-11,Отправлен_по_ЖД,STNU9845862,40,Санкт-Петербург,Москва
2007-03-11,Прибыл_по_ЖД,STNU9845862,40,Москва,
2007-03-13,Отправлен_грузополучателю,STNU9845862,40,Москва,
2007-03-14,Прибыл_свободным,STNU9845862,40,Москва,
2007-04-10,Передан_на_погрузку,STNU9845862,40,Москва,
2007-04-27,Прибыл_груженый,STNU9845862,40,Москва,
2007-04-28,Отправлен_по_ЖД,STNU9845862,40,Москва,Санкт-Петербург
2007-04-28,Прибыл_по_ЖД,STNU9845862,40,Санкт-Петербург,
2007-04-29,Отправлен_грузополучателю,STNU9845862,40,Санкт-Петербург,
2007-05-20,Прибыл_свободным,STNU9845862,40,Санкт-Петербург,
2007-05-20,Передан_на_погрузку,STNU9845862,40,Санкт-Петербург,
2007-05-26,Прибыл_груженый,STNU9845862,40,Санкт-Петербург,
2007-05-28,Отправлен_по_ЖД,STNU9845862,40,Санкт-Петербург,Москва
2007-05-31,Прибыл_по_ЖД,STNU9845862,40,Москва,
2007-06-01,Отправлен_грузополучателю,STNU9845862,40,Москва,
2007-06-22,Прибыл_свободным,STNU9845862,40,Москва,
2007-07-06,Передан_на_погрузку,STNU9845862,40,Москва,
2007-07-11,Прибыл_груженый,STNU9845862,40,Москва,
2007-07-13,Отправлен_по_ЖД,STNU9845862,40,Москва,Владивосток
2007-07-22,Прибыл_по_ЖД,STNU9845862,40,Владивосток,
2007-07-23,Отправлен_грузополучателю,STNU9845862,40,Владивосток,
2007-08-06,Прибыл_свободным,STNU9845862,40,Владивосток,
2007-08-14,Передан_на_погрузку,STNU9845862,40,Владивосток,
2007-08-23,Прибыл_груженый,STNU9845862,40,Владивосток,
2007-08-25,Отправлен_по_ЖД,STNU9845862,40,Владивосток,Санкт-Петербург
2007-09-12,Прибыл_по_ЖД,STNU9845862,40,Санкт-Петербург,
2007-09-14,Отправлен_грузополучателю,STNU9845862,40,Санкт-Петербург,
2007-10-06,Прибыл_свободным,STNU9845862,40,Санкт-Петербург,
2007-10-18,Передан_на_погрузку,STNU9845862,40,Санкт-Петербург,
2007-11-01,Прибыл_груженый,STNU9845862,40,Санкт-Петербург,
2007-11-02,Отправлен_по_ЖД,STNU9845862,40,Санкт-Петербург,Москва
2007-11-02,Прибыл_по_ЖД,STNU9845862,40,Москва,
2007-11-03,Отправлен_грузополучателю,STNU9845862,40,Москва,
2007-11-06,Прибыл_свободным,STNU9845862,40,Москва,
2007-11-15,Передан_на_погрузку,STNU9845862,40,Москва,
2007-11-24,Прибыл_груженый,STNU9845862,40,Москва,
2007-11-25,Отправлен_по_ЖД,STNU9845862,40,Москва,Санкт-Петербург
2007-11-28,Прибыл_по_ЖД,STNU9845862,40,Санкт-Петербург,
2007-11-28,Отправлен_грузополучателю,STNU9845862,40,Санкт-Петербург,
2007-11-28,Прибыл_свободным,STNU9845862,40,Санкт-Петербург,
2007-12-28,Передан_на_погрузку,STNU9845862,40,Санкт-Петербург,
2008-01-01,Прибыл_груженый,STNU9845862,40,Санкт-Петербург,
2008-01-01,Отправлен_по_ЖД,STNU9845862,40,Санкт-Петербург,Владивосток
2008-01-14,Прибыл_по_ЖД,STNU9845862,40,Владивосток,
2008-01-17,Отправлен_грузополучателю,STNU9845862,40,Владивосток,
2006-01-08,Прибыл_свободным,TIMU5293271,20,Москва,
2006-01-26,Передан_на_погрузку,TIMU5293271,20,Москва,
2006-01-29,Прибыл_груженый,TIMU5293271,20,Москва,
2006-01-31,Отправлен_по_ЖД,TIMU5293271,20,Москва,Санкт-Петербург
2006-02-04,Прибыл_по_ЖД,TIMU5293271,20,Санкт-Петербург,
2006-02-05,Отправлен_грузополучателю,TIMU5293271,20,Санкт-Петербург,
2006-03-04,Прибыл_свободным,TIMU5293271,20,Санкт-Петербург,
2006-03-10,Передан_на_погрузку,TIMU5293271,20,Санкт-Петербург,
2006-03-18,Прибыл_груженый,TIMU5293271,20,Санкт-Петербург,
2006-03-21,Отправлен_по_ЖД,TIMU5293271,20,Санкт-Петербург,Владивосток
2006-04-03,Прибыл_по_ЖД,TIMU5293271,20,Владивосток,
2006-04-04,Отправлен_грузополучателю,TIMU5293271,20,Владивосток,
2006-04-30,Прибыл_свободным,TIMU5293271,20,Владивосток,
2006-06-02,Передан_на_погрузку,TIMU5293271,20,Владивосток,
2006-06-15,Прибыл_груженый,TIMU5293271,20,Владивосток,
2006-06-16,Отправлен_по_ЖД,TIMU5293271,20,Владивосток,Санкт-Петербург
2006-07-07,Прибыл_по_ЖД,TIMU5293271,20,Санкт-Петербург,
2006-07-08,Отправлен_грузополучателю,TIMU5293271,20,Санкт-Петербург,
2006-07-08,Прибыл_свободным,TIMU5293271,20,Санкт-Петербург,
2006-07-08,Передан_на_погрузку,TIMU5293271,20,Санкт-Петербург,
2006-07-19,Прибыл_груженый,TIMU5293271,20,Санкт-Петербург,
2006-07-20,Отправлен_по_ЖД,TIMU5293271,20,Санкт-Петербург,Владивосток
2006-08-03,Прибыл_по_ЖД,TIMU5293271,20,Владивосток,
2006-08-05,Отправлен_грузополучателю,TIMU5293271,20,Владивосток,
2006-08-14,Прибыл_свободным,TIMU5293271,20,Владивосток,
2006-09-19,Передан_на_погрузку,TIMU5293271,20,Владивосток,
2006-09-30,Прибыл_груженый,TIMU5293271,20,Владивосток,
2006-10-02,Отправлен_по_ЖД,TIMU5293271,20,Владивосток,Санкт-Петербург
2006-10-18,Прибыл_по_ЖД,TIMU5293271,20,Санкт-Петербург,
2006-10-21,Отправлен_грузополучателю,TIMU5293271,20,Санкт-Петербург,
2006-11-12,Прибыл_свободным,TIMU5293271,20,Санкт-Петербург,
2006-11-12,Передан_на_погрузку,TIMU5293271,20,Санкт-Петербург,
2006-11-23,Прибыл_груженый,TIMU5293271,20,Санкт-Петербург,
2006-11-25,Отправлен_по_ЖД,TIMU5293271,20,Санкт-Петербург,Владивосток
2006-12-10,Прибыл_по_ЖД,TIMU5293271,20,Владивосток,
2006-12-12,Отправлен_грузополучателю,TIMU5293271,20,Владивосток,
2006-12-28,Прибыл_свободным,TIMU5293271,20,Владивосток,
2006-12-28,Передан_на_погрузку,TIMU5293271,20,Владивосток,
2007-01-03,Прибыл_груженый,TIMU5293271,20,Владивосток,
2007-01-05,Отправлен_по_ЖД,TIMU5293271,20,Владивосток,Москва
2007-01-20,Прибыл_по_ЖД,TIMU5293271,20,Москва,
2007-01-23,Отправлен_грузополучателю,TIMU5293271,20,Москва,
2007-02-01,Прибыл_свободным,TIMU5293271,20,Москва,
2007-02-01,Передан_на_погрузку,TIMU5293271,20,Москва,
2007-02-20,Прибыл_груженый,TIMU5293271,20,Москва,
2007-02-22,Отправлен_по_ЖД,TIMU5293271,20,Москва,Санкт-Петербург
2007-02-24,Прибыл_по_ЖД,TIMU5293271,20,Санкт-Петербург,
2007-02-25,Отправлен_грузополучателю,TIMU5293271,20,Санкт-Петербург,
2007-03-16,Прибыл_свободным,TIMU5293271,20,Санкт-Петербург,
2007-03-26,Передан_на_погрузку,TIMU5293271,20,Санкт-Петербург,
2007-04-11,Прибыл_груженый,TIMU5293271,20,Санкт-Петербург,
2007-04-12,Отправлен_по_ЖД,TIMU5293271,20,Санкт-Петербург,Владивосток
2007-04-23,Прибыл_по_ЖД,TIMU5293271,20,Владивосток,
2007-04-24,Отправлен_грузополучателю,TIMU5293271,20,Владивосток,
2007-05-05,Прибыл_свободным,TIMU5293271,20,Владивосток,
2007-05-07,Передан_на_погрузку,TIMU5293271,20,Владивосток,
2007-05-20,Прибыл_груженый,TIMU5293271,20,Владивосток,
2007-05-22,Отправлен_по_ЖД,TIMU5293271,20,Владивосток,Москва
2007-06-06,Прибыл_по_ЖД,TIMU5293271,20,Москва,
2007-06-08,Отправлен_грузополучателю,TIMU5293271,20,Москва,
2007-06-09,Прибыл_свободным,TIMU5293271,20,Москва,
2007-07-15,Передан_на_погрузку,TIMU5293271,20,Москва,
2007-07-21,Прибыл_груженый,TIMU5293271,20,Москва,
2007-07-22,Отправлен_по_ЖД,TIMU5293271,20,Москва,Санкт-Петербург
2007-07-22,Прибыл_по_ЖД,TIMU5293271,20,Санкт-Петербург,
2007-07-26,Отправлен_грузополучателю,TIMU5293271,20,Санкт-Петербург,
2007-08-21,Прибыл_свободным,TIMU5293271,20,Санкт-Петербург,
2007-09-22,Передан_на_погрузку,TIMU5293271,20,Санкт-Петербург,
2007-10-11,Прибыл_груженый,TIMU5293271,20,Санкт-Петербург,
2007-10-13,Отправлен_по_ЖД,TIMU5293271,20,Санкт-Петербург,Москва
2007-10-16,Прибыл_по_ЖД,TIMU5293271,20,Москва,
2007-10-17,Отправлен_грузополучателю,TIMU5293271,20,Москва,
2007-11-01,Прибыл_свободным,TIMU5293271,20,Москва,
2007-12-10,Передан_на_погрузку,TIMU5293271,20,Москва,
2007-12-31,Прибыл_груженый,TIMU5293271,20,Москва,
2008-01-01,Отправлен_по_ЖД,TIMU5293271,20,Москва,Санкт-Петербург
2008-01-01,Прибыл_по_ЖД,TIMU5293271,20,Санкт-Петербург,
2008-01-02,Отправлен_грузополучателю,TIMU5293271,20,Санкт-Петербург,
2006-01-25,Прибыл_свободным,KNYU9630138,20,Владивосток,
2006-02-27,Передан_на_погрузку,KNYU9630138,20,Владивосток,
2006-03-02,Прибыл_груженый,KNYU9630138,20,Владивосток,
2006-03-03,Отправлен_по_ЖД,KNYU9630138,20,Владивосток,Санкт-Петербург
2006-03-16,Прибыл_по_ЖД,KNYU9630138,20,Санкт-Петербург,
2006-03-19,Отправлен_грузополучателю,KNYU9630138,20,Санкт-Петербург,
2006-03-22,Прибыл_свободным,KNYU9630138,20,Санкт-Петербург,
2006-04-03,Передан_на_погрузку,KNYU9630138,20,Санкт-Петербург,
2006-04-12,Прибыл_груженый,KNYU9630138,20,Санкт-Петербург,
2006-04-15,Отправлен_по_ЖД,KNYU9630138,20,Санкт-Петербург,Владивосток
2006-05-02,Прибыл_по_ЖД,KNYU9630138,20,Владивосток,
2006-05-02,Отправлен_грузополучателю,KNYU9630138,20,Владивосток,
2006-05-24,Прибыл_свободным,KNYU9630138,20,Владивосток,
2006-06-02,Передан_на_погрузку,KNYU9630138,20,Владивосток,
2006-06-22,Прибыл_груженый,KNYU9630138,20,Владивосток,
2006-06-22,Отправлен_по_ЖД,KNYU9630138,20,Владивосток,Санкт-Петербург
2006-07-12,Прибыл_по_ЖД,KNYU9630138,20,Санкт-Петербург,
2006-07-13,Отправлен_грузополучателю,KNYU9630138,20,Санкт-Петербург,
2006-07-29,Прибыл_свободным,KNYU9630138,20,Санкт-Петербург,
2006-08-24,Передан_на_погрузку,KNYU9630138,20,Санкт-Петербург,
2006-08-31,Прибыл_груженый,KNYU9630138,20,Санкт-Петербург,
2006-09-01,Отправлен_по_ЖД,KNYU9630138,20,Санкт-Петербург,Владивосток
2006-09-15,Прибыл_по_ЖД,KNYU9630138,20,Владивосток,
2006-09-16,Отправлен_грузополучателю,KNYU9630138,20,Владивосток,
2006-09-24,Прибыл_свободным,KNYU9630138,20,Владивосток,
2006-09-24,Передан_на_погрузку,KNYU9630138,20,Владивосток,
2006-10-05,Прибыл_груженый,KNYU9630138,20,Владивосток,
2006-10-07,Отправлен_по_ЖД,KNYU9630138,20,Владивосток,Санкт-Петербург
2006-10-25,Прибыл_по_ЖД,KNYU9630138,20,Санкт-Петербург,
2006-10-26,Отправлен_грузополучателю,KNYU9630138,20,Санкт-Петербург,
2006-12-02,Прибыл_свободным,KNYU9630138,20,Санкт-Петербург,
2006-12-15,Передан_на_погрузку,KNYU9630138,20,Санкт-Петербург,
2006-12-22,Прибыл_груженый,KNYU9630138,20,Санкт-Петербург,
2006-12-25,Отправлен_по_ЖД,KNYU9630138,20,Санкт-Петербург,Владивосток
2007-01-13,Прибыл_по_ЖД,KNYU9630138,20,Владивосток,
2007-01-14,Отправлен_грузополучателю,KNYU9630138,20,Владивосток,
2007-01-30,Прибыл_свободным,KNYU9630138,20,Владивосток,
2007-01-30,Передан_на_погрузку,KNYU9630138,20,Владивосток,
2007-02-16,Прибыл_груженый,KNYU9630138,20,Владивосток,
2007-02-18,Отправлен_по_ЖД,KNYU9630138,20,Владивосток,Москва
2007-03-01,Прибыл_по_ЖД,KNYU9630138,20,Москва,
2007-03-04,Отправлен_грузополучателю,KNYU9630138,20,Москва,
2007-03-28,Прибыл_свободным,KNYU9630138,20,Москва,
2007-04-24,Передан_на_погрузку,KNYU9630138,20,Москва,
2007-05-10,Прибыл_груженый,KNYU9630138,20,Москва,
2007-05-11,Отправлен_по_ЖД,KNYU9630138,20,Москва,Владивосток
2007-05-19,Прибыл_по_ЖД,KNYU9630138,20,Владивосток,
2007-05-20,Отправлен_грузополучателю,KNYU9630138,20,Владивосток,
2007-06-01,Прибыл_свободным,KNYU9630138,20,Владивосток,
2007-06-06,Передан_на_погрузку,KNYU9630138,20,Владивосток,
2007-06-19,Прибыл_груженый,KNYU9630138,20,Владивосток,
2007-06-19,Отправлен_по_ЖД,KNYU9630138,20,Владивосток,Санкт-Петербург
2007-07-07,Прибыл_по_ЖД,KNYU9630138,20,Санкт-Петербург,
2007-07-10,Отправлен_грузополучателю,KNYU9630138,20,Санкт-Петербург,
2007-07-30,Прибыл_свободным,KNYU9630138,20,Санкт-Петербург,
2007-08-01,Передан_на_погрузку,KNYU9630138,20,Санкт-Петербург,
2007-08-05,Прибыл_груженый,KNYU9630138,20,Санкт-Петербург,
2007-08-07,Отправлен_по_ЖД,KNYU9630138,20,Санкт-Петербург,Владивосток
2007-08-23,Прибыл_по_ЖД,KNYU9630138,20,Владивосток,
2007-08-24,Отправлен_грузополучателю,KNYU9630138,20,Владивосток,
2007-09-09,Прибыл_свободным,KNYU9630138,20,Владивосток,
2007-09-24,Передан_на_погрузку,KNYU9630138,20,Владивосток,
2007-10-09,Прибыл_груженый,KNYU9630138,20,Владивосток,
2007-10-15,Отправлен_по_ЖД,KNYU9630138,20,Владивосток,Санкт-Петербург
2007-10-29,Прибыл_по_ЖД,KNYU9630138,20,Санкт-Петербург,
2007-10-31,Отправлен_грузополучателю,KNYU9630138,20,Санкт-Петербург,
2007-11-29,Прибыл_свободным,KNYU9630138,20,Санкт-Петербург,
2007-11-29,Передан_на_погрузку,KNYU9630138,20,Санкт-Петербург,
2007-12-02,Прибыл_груженый,KNYU9630138,20,Санкт-Петербург,
2007-12-04,Отправлен_по_ЖД,KNYU9630138,20,Санкт-Петербург,Москва
2007-12-04,Прибыл_по_ЖД,KNYU9630138,20,Москва,
2007-12-06,Отправлен_грузополучателю,KNYU9630138,20,Москва,
2007-12-17,Прибыл_свободным,KNYU9630138,20,Москва,
2007-12-17,Передан_на_погрузку,KNYU9630138,20,Москва,
2007-12-25,Прибыл_груженый,KNYU9630138,20,Москва,
2007-12-26,Отправлен_по_ЖД,KNYU9630138,20,Москва,Владивосток
2008-01-05,Прибыл_по_ЖД,KNYU9630138,20,Владивосток,
2008-01-06,Отправлен_грузополучателю,KNYU9630138,20,Владивосток,
2006-01-02,Прибыл_свободным,STNU2517447,40,Владивосток,
2006-01-02,Передан_на_погрузку,STNU2517447,40,Владивосток,
2006-01-14,Прибыл_груженый,STNU2517447,40,Владивосток,
2006-01-14,Отправлен_по_ЖД,STNU2517447,40,Владивосток,Москва
2006-01-25,Прибыл_по_ЖД,STNU2517447,40,Москва,
2006-01-26,Отправлен_грузополучателю,STNU2517447,40,Москва,
2006-01-30,Прибыл_свободным,STNU2517447,40,Москва,
2006-02-05,Передан_на_погрузку,STNU2517447,40,Москва,
2006-02-14,Прибыл_груженый,STNU2517447,40,Москва,
2006-02-16,Отправлен_по_ЖД,STNU2517447,40,Москва,Владивосток
2006-03-01,Прибыл_по_ЖД,STNU2517447,40,Владивосток,
2006-03-02,Отправлен_грузополучателю,STNU2517447,40,Владивосток,
2006-03-22,Прибыл_свободным,STNU2517447,40,Владивосток,
2006-04-02,Передан_на_погрузку,STNU2517447,40,Владивосток,
2006-04-11,Прибыл_груженый,STNU2517447,40,Владивосток,
2006-04-12,Отправлен_по_ЖД,STNU2517447,40,Владивосток,Санкт-Петербург
2006-04-25,Прибыл_по_ЖД,STNU2517447,40,Санкт-Петербург,
2006-04-27,Отправлен_грузополучателю,STNU2517447,40,Санкт-Петербург,
2006-05-07,Прибыл_свободным,STNU2517447,40,Санкт-Петербург,
2006-05-23,Передан_на_погрузку,STNU2517447,40,Санкт-Петербург,
